AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2007","21027","Scotland","Glasgow City","A736","PU","252100","662400","B762 Barrhead Road","A761","2.7","1.67","14","23","10079","393","1092","262","37","70","12","12","7","400","11987"
"2007","30811","Scotland","Glasgow City","M8","TM","263700","666500","12","11","2","1.24","0","401","90097","902","15389","4074","663","672","434","1125","2491","9459","116248"
"2007","30812","Scotland","Glasgow City","M8","TM","259000","666400","17","16","1.1","0.68","0","342","96921","318","16174","3631","1107","1099","780","1915","2589","11121","124876"
"2007","30813","Scotland","Glasgow City","M8","TM","257000","664200","22","20","1.4","0.86","0","452","111222","2166","15962","3967","593","997","371","1611","1701","9240","139042"
"2007","30820","Scotland","Glasgow City","A8","PU","259500","664600","A814 Clyde St","A8 Bridgegate","0.2","0.12","40","117","16158","174","2463","456","57","40","24","11","38","626","19538"
"2007","30839","Scotland","Glasgow City","A77","PU","258000","662780","B768 Langside Avenue","B763 Nithsdale Drive","1","0.62","52","91","12128","889","1578","300","16","15","11","5","17","364","15050"
"2007","30843","Scotland","Glasgow City","A81","PU","258000","667500","M8/A804","B808 Bilsland Drive","2.1","1.3","29","50","9137","128","1246","289","38","37","16","13","37","430","10991"
"2007","30919","Scotland","Glasgow City","A804","PU","258500","666400","A82","M8/A81","0.6","0.37","24","64","12959","701","1892","394","30","51","19","24","22","540","16156"
"2007","30925","Scotland","Glasgow City","A814","PU","258300","664950","M8/A804","A814 James Watt St","0.4","0.24","195","48","12414","170","1903","370","43","33","17","34","23","520","15055"
"2007","30956","Scotland","Glasgow City","A879","PR","258200","670000","Skirsa St","LA Boundary","3.7","2.29","4","33","11080","63","1291","267","99","478","26","27","19","916","13383"
"2007","31022","Scotland","Glasgow City","A739","PU","253400","664000","A761","M8","1.2","0.74","38","37","14865","468","1400","281","37","31","22","18","42","431","17201"
"2007","40808","Scotland","Glasgow City","M8","TM","268300","665100","9","M73","2","1.24","0","269","77193","1177","12565","4040","702","950","420","1578","1637","9327","100531"
"2007","40809","Scotland","Glasgow City","M8","TM","261800","666050","14","13","1","0.62","0","556","108430","1336","18476","5000","790","816","572","1937","3048","12163","140961"
"2007","40810","Scotland","Glasgow City","M8","TM","257950","666000","18","17","1.1","0.68","0","381","79023","349","12847","3985","653","538","460","1521","1917","9074","101674"
"2007","40811","Scotland","Glasgow City","M8","TM","255340","664220","24","23","0.9","0.55","0","267","69728","878","11899","3426","355","487","327","1087","1076","6758","89530"
"2007","40816","Scotland","Glasgow City","A8","PU","253800","665000","A739","B768","1.8","1.11","69","70","16150","189","2085","429","63","35","35","40","43","645","19139"
"2007","40817","Scotland","Glasgow City","A8","PU","259200","664300","A730","A74/A728","0.3","0.18","33","40","11855","114","1816","518","55","67","22","42","50","754","14579"
"2007","40818","Scotland","Glasgow City","A8","PU","268700","664140","A89","M8/M73","1","0.62","2","48","7078","100","1571","393","35","60","37","72","41","638","9435"
"2007","40850","Scotland","Glasgow City","A89","PU","268750","664240","A8","M73","1.1","0.68","3","21","6157","149","955","204","24","50","10","10","9","307","7589"
"2007","40902","Scotland","Glasgow City","A728","PU","259000","663000","B768 Prospecthill Road","A730","2.2","1.36","66","69","12904","472","1499","273","34","20","11","3","7","348","15292"
"2007","40910","Scotland","Glasgow City","A749","PU","260000","664580","A74","A8","1.4","0.86","29","48","11837","475","1903","421","30","24","15","10","5","505","14768"
"2007","40918","Scotland","Glasgow City","A803","PU","260400","667300","A804","B808 Springburn Road","1.9","1.18","30","126","21124","951","2852","730","58","38","55","71","71","1023","26076"
"2007","40919","Scotland","Glasgow City","A804","PU","259700","666200","M8/A879","A803","1.4","0.86","36","38","7369","537","1091","303","13","36","6","10","22","390","9425"
"2007","40924","Scotland","Glasgow City","A814","PU","255000","666500","A739","A814 Finnieston St","3.5","2.17","0","260","47216","514","5545","1204","190","278","117","152","288","2229","55764"
"2007","40925","Scotland","Glasgow City","A814","PU","258700","664900","A77 Commerce St","A77 Bridge St","0.2","0.12","106","127","19826","105","2663","469","59","21","45","28","40","662","23383"
"2007","50721","Scotland","Glasgow City","M8","TM","269480","664035","M73","LA boundary","0.4","0.24","0","207","50927","364","10916","3046","671","694","451","1055","869","6786","69200"
"2007","50724","Scotland","Glasgow City","A8","PU","257000","664500","A761","A8 Morrison St","2","1.24","38","41","8583","733","1762","445","29","11","4","7","13","509","11628"
"2007","50728","Scotland","Glasgow City","A8","PU","259400","664400","A74/A728","A814","0.4","0.24","56","53","13359","141","2813","306","57","25","8","5","16","417","16783"
"2007","50733","Scotland","Glasgow City","A8","PU","262000","665500","A803 Castle St","A80","2.3","1.42","42","21","11973","542","2366","366","44","18","7","5","59","499","15401"
"2007","50795","Scotland","Glasgow City","A74","PU","260060","663730","A749","A8","1.6","0.99","30","96","10885","153","1910","586","118","96","23","34","95","952","13996"
"2007","50808","Scotland","Glasgow City","M8","TM","267300","665400","10","9","1.4","0.86","0","287","87249","1224","16348","3930","577","769","297","1607","1504","8684","113792"
"2007","50828","Scotland","Glasgow City","A82","PU","257200","667130","A804","A739","4.1","2.54","93","68","14548","486","1650","389","55","22","36","50","34","586","17338"
"2007","50850","Scotland","Glasgow City","A89","PU","263000","664420","B763 Millerston Street","B765 Killin St","3.5","2.17","16","20","7687","22","1070","271","64","37","70","22","51","515","9314"
"2007","50950","Scotland","Glasgow City","A814","PU","259300","664600","A8 Gorbals St","A8 Saltmarket","0.3","0.18","99","22","5284","56","743","133","34","13","8","2","3","193","6298"
"2007","50952","Scotland","Glasgow City","A814","PU","257600","665000","A804","A814 Stobcross St","1","0.62","65","79","11953","167","2213","481","88","218","28","15","38","868","15280"
"2007","50974","Scotland","Glasgow City","A739","PU","254200","666400","A8","A814","2.1","1.3","0","134","53059","393","7223","1406","189","273","97","114","126","2205","63014"
"2007","50976","Scotland","Glasgow City","A739","PU","254700","669000","A82","LA boundary","1.3","0.8","30","55","25840","323","2888","415","62","74","44","65","26","686","29792"
"2007","50978","Scotland","Glasgow City","A761","PU","253000","663900","A739","A736","1.3","0.8","81","137","12977","612","1748","336","44","45","16","12","12","465","15939"
